accs,plane,car,bird,cat,deer,dog,frog,horse,ship,truck,epochs_trained
0.4702,1965.0,2533.0,3699.0,3421.0,1505.0,2798.0,456.0,3391.0,4135.0,889.0,20
0.5012,1965.0,2533.0,3699.0,3421.0,1505.0,2798.0,456.0,3391.0,4135.0,889.0,30
0.5454,1965.0,2533.0,3699.0,3421.0,1505.0,2798.0,456.0,3391.0,4135.0,889.0,40
0.5477,1965.0,2533.0,3699.0,3421.0,1505.0,2798.0,456.0,3391.0,4135.0,889.0,50
0.5668,1965.0,2533.0,3699.0,3421.0,1505.0,2798.0,456.0,3391.0,4135.0,889.0,60
0.3808,1601.0,2466.0,3215.0,3261.0,4248.0,3077.0,1031.0,3549.0,1407.0,150.0,10
0.4671,1601.0,2466.0,3215.0,3261.0,4248.0,3077.0,1031.0,3549.0,1407.0,150.0,20
0.4974,1601.0,2466.0,3215.0,3261.0,4248.0,3077.0,1031.0,3549.0,1407.0,150.0,30
0.5153,1601.0,2466.0,3215.0,3261.0,4248.0,3077.0,1031.0,3549.0,1407.0,150.0,40
0.5175,1601.0,2466.0,3215.0,3261.0,4248.0,3077.0,1031.0,3549.0,1407.0,150.0,50
0.5094,1601.0,2466.0,3215.0,3261.0,4248.0,3077.0,1031.0,3549.0,1407.0,150.0,60
0.3201,475.0,783.0,1465.0,886.0,670.0,214.0,4462.0,4033.0,3931.0,1229.0,10
0.4059,475.0,783.0,1465.0,886.0,670.0,214.0,4462.0,4033.0,3931.0,1229.0,20
0.4321,475.0,783.0,1465.0,886.0,670.0,214.0,4462.0,4033.0,3931.0,1229.0,30
0.463,475.0,783.0,1465.0,886.0,670.0,214.0,4462.0,4033.0,3931.0,1229.0,40
0.4658,475.0,783.0,1465.0,886.0,670.0,214.0,4462.0,4033.0,3931.0,1229.0,50
0.483,475.0,783.0,1465.0,886.0,670.0,214.0,4462.0,4033.0,3931.0,1229.0,60
0.3555,3401.0,2033.0,2805.0,817.0,3582.0,1832.0,1388.0,135.0,2600.0,1963.0,10
0.4314,3401.0,2033.0,2805.0,817.0,3582.0,1832.0,1388.0,135.0,2600.0,1963.0,20
0.4714,3401.0,2033.0,2805.0,817.0,3582.0,1832.0,1388.0,135.0,2600.0,1963.0,30
0.4942,3401.0,2033.0,2805.0,817.0,3582.0,1832.0,1388.0,135.0,2600.0,1963.0,40
0.5211,3401.0,2033.0,2805.0,817.0,3582.0,1832.0,1388.0,135.0,2600.0,1963.0,50
0.5176,3401.0,2033.0,2805.0,817.0,3582.0,1832.0,1388.0,135.0,2600.0,1963.0,60
0.4235,2030.0,1236.0,3702.0,2996.0,897.0,3360.0,3916.0,2752.0,2524.0,1353.0,10
0.5113,2030.0,1236.0,3702.0,2996.0,897.0,3360.0,3916.0,2752.0,2524.0,1353.0,20
0.5573,2030.0,1236.0,3702.0,2996.0,897.0,3360.0,3916.0,2752.0,2524.0,1353.0,30
0.5674,2030.0,1236.0,3702.0,2996.0,897.0,3360.0,3916.0,2752.0,2524.0,1353.0,40
0.5674,2030.0,1236.0,3702.0,2996.0,897.0,3360.0,3916.0,2752.0,2524.0,1353.0,50
0.5756,2030.0,1236.0,3702.0,2996.0,897.0,3360.0,3916.0,2752.0,2524.0,1353.0,60
0.3134,4397.0,1491.0,2245.0,1350.0,829.0,3013.0,434.0,1732.0,48.0,2806.0,10
0.4098,4397.0,1491.0,2245.0,1350.0,829.0,3013.0,434.0,1732.0,48.0,2806.0,20
0.4401,4397.0,1491.0,2245.0,1350.0,829.0,3013.0,434.0,1732.0,48.0,2806.0,30
0.4667,4397.0,1491.0,2245.0,1350.0,829.0,3013.0,434.0,1732.0,48.0,2806.0,40
0.4695,4397.0,1491.0,2245.0,1350.0,829.0,3013.0,434.0,1732.0,48.0,2806.0,50
0.4913,4397.0,1491.0,2245.0,1350.0,829.0,3013.0,434.0,1732.0,48.0,2806.0,60
0.4076,744.0,4499.0,2433.0,884.0,1536.0,3140.0,3905.0,1650.0,4446.0,834.0,10
0.4482,744.0,4499.0,2433.0,884.0,1536.0,3140.0,3905.0,1650.0,4446.0,834.0,20
0.4999,744.0,4499.0,2433.0,884.0,1536.0,3140.0,3905.0,1650.0,4446.0,834.0,30
0.5351,744.0,4499.0,2433.0,884.0,1536.0,3140.0,3905.0,1650.0,4446.0,834.0,40
0.5506,744.0,4499.0,2433.0,884.0,1536.0,3140.0,3905.0,1650.0,4446.0,834.0,50
0.5552,744.0,4499.0,2433.0,884.0,1536.0,3140.0,3905.0,1650.0,4446.0,834.0,60
0.3251,2188.0,341.0,1935.0,317.0,1702.0,101.0,3268.0,653.0,4245.0,4041.0,10
0.3969,2188.0,341.0,1935.0,317.0,1702.0,101.0,3268.0,653.0,4245.0,4041.0,20
0.4394,2188.0,341.0,1935.0,317.0,1702.0,101.0,3268.0,653.0,4245.0,4041.0,30
0.4713,2188.0,341.0,1935.0,317.0,1702.0,101.0,3268.0,653.0,4245.0,4041.0,40
0.485,2188.0,341.0,1935.0,317.0,1702.0,101.0,3268.0,653.0,4245.0,4041.0,50
0.486,2188.0,341.0,1935.0,317.0,1702.0,101.0,3268.0,653.0,4245.0,4041.0,60
0.3822,3467.0,3674.0,377.0,549.0,2602.0,94.0,1294.0,3481.0,3013.0,891.0,10
0.4107,3467.0,3674.0,377.0,549.0,2602.0,94.0,1294.0,3481.0,3013.0,891.0,20
0.4554,3467.0,3674.0,377.0,549.0,2602.0,94.0,1294.0,3481.0,3013.0,891.0,30
0.4885,3467.0,3674.0,377.0,549.0,2602.0,94.0,1294.0,3481.0,3013.0,891.0,40
0.5118,3467.0,3674.0,377.0,549.0,2602.0,94.0,1294.0,3481.0,3013.0,891.0,50
0.5197,3467.0,3674.0,377.0,549.0,2602.0,94.0,1294.0,3481.0,3013.0,891.0,60
0.3317,2838.0,1454.0,1649.0,820.0,3567.0,83.0,308.0,1647.0,3404.0,3707.0,10
0.4212,2838.0,1454.0,1649.0,820.0,3567.0,83.0,308.0,1647.0,3404.0,3707.0,20
0.4835,2838.0,1454.0,1649.0,820.0,3567.0,83.0,308.0,1647.0,3404.0,3707.0,30
0.4924,2838.0,1454.0,1649.0,820.0,3567.0,83.0,308.0,1647.0,3404.0,3707.0,40
0.4867,2838.0,1454.0,1649.0,820.0,3567.0,83.0,308.0,1647.0,3404.0,3707.0,50
0.4841,2838.0,1454.0,1649.0,820.0,3567.0,83.0,308.0,1647.0,3404.0,3707.0,60
0.4255,837.0,4142.0,2676.0,3171.0,317.0,4315.0,3130.0,2640.0,1030.0,4420.0,10
0.479,837.0,4142.0,2676.0,3171.0,317.0,4315.0,3130.0,2640.0,1030.0,4420.0,20
0.5198,837.0,4142.0,2676.0,3171.0,317.0,4315.0,3130.0,2640.0,1030.0,4420.0,30
0.5273,837.0,4142.0,2676.0,3171.0,317.0,4315.0,3130.0,2640.0,1030.0,4420.0,40
0.549,837.0,4142.0,2676.0,3171.0,317.0,4315.0,3130.0,2640.0,1030.0,4420.0,50
0.5373,837.0,4142.0,2676.0,3171.0,317.0,4315.0,3130.0,2640.0,1030.0,4420.0,60
0.4197,1263.0,2848.0,1634.0,4806.0,3200.0,3465.0,2934.0,2848.0,3844.0,4683.0,10
0.5173,1263.0,2848.0,1634.0,4806.0,3200.0,3465.0,2934.0,2848.0,3844.0,4683.0,20
0.5678,1263.0,2848.0,1634.0,4806.0,3200.0,3465.0,2934.0,2848.0,3844.0,4683.0,30
0.5777,1263.0,2848.0,1634.0,4806.0,3200.0,3465.0,2934.0,2848.0,3844.0,4683.0,40
0.5855,1263.0,2848.0,1634.0,4806.0,3200.0,3465.0,2934.0,2848.0,3844.0,4683.0,50
0.5891,1263.0,2848.0,1634.0,4806.0,3200.0,3465.0,2934.0,2848.0,3844.0,4683.0,60
0.4177,4268.0,1520.0,2638.0,4842.0,2349.0,1512.0,2209.0,4536.0,3215.0,3251.0,10
0.4903,4268.0,1520.0,2638.0,4842.0,2349.0,1512.0,2209.0,4536.0,3215.0,3251.0,20
0.5682,4268.0,1520.0,2638.0,4842.0,2349.0,1512.0,2209.0,4536.0,3215.0,3251.0,30
0.5653,4268.0,1520.0,2638.0,4842.0,2349.0,1512.0,2209.0,4536.0,3215.0,3251.0,40
0.5681,4268.0,1520.0,2638.0,4842.0,2349.0,1512.0,2209.0,4536.0,3215.0,3251.0,50
0.5857,4268.0,1520.0,2638.0,4842.0,2349.0,1512.0,2209.0,4536.0,3215.0,3251.0,60
0.3949,135.0,4873.0,2985.0,4406.0,4891.0,1207.0,4795.0,3451.0,2567.0,2797.0,10
0.5022,135.0,4873.0,2985.0,4406.0,4891.0,1207.0,4795.0,3451.0,2567.0,2797.0,20
0.5203,135.0,4873.0,2985.0,4406.0,4891.0,1207.0,4795.0,3451.0,2567.0,2797.0,30
0.5452,135.0,4873.0,2985.0,4406.0,4891.0,1207.0,4795.0,3451.0,2567.0,2797.0,40
0.535,135.0,4873.0,2985.0,4406.0,4891.0,1207.0,4795.0,3451.0,2567.0,2797.0,50
0.5459,135.0,4873.0,2985.0,4406.0,4891.0,1207.0,4795.0,3451.0,2567.0,2797.0,60
0.4158,2537.0,4087.0,4748.0,1272.0,2435.0,398.0,2246.0,1670.0,2933.0,4998.0,10
0.5034,2537.0,4087.0,4748.0,1272.0,2435.0,398.0,2246.0,1670.0,2933.0,4998.0,20
0.5514,2537.0,4087.0,4748.0,1272.0,2435.0,398.0,2246.0,1670.0,2933.0,4998.0,30
0.5799,2537.0,4087.0,4748.0,1272.0,2435.0,398.0,2246.0,1670.0,2933.0,4998.0,40
0.568,2537.0,4087.0,4748.0,1272.0,2435.0,398.0,2246.0,1670.0,2933.0,4998.0,50
0.578,2537.0,4087.0,4748.0,1272.0,2435.0,398.0,2246.0,1670.0,2933.0,4998.0,60
0.328,1020.0,1805.0,2808.0,2218.0,3073.0,2468.0,288.0,1446.0,2668.0,725.0,10
0.4313,1020.0,1805.0,2808.0,2218.0,3073.0,2468.0,288.0,1446.0,2668.0,725.0,20
0.4701,1020.0,1805.0,2808.0,2218.0,3073.0,2468.0,288.0,1446.0,2668.0,725.0,30
0.4979,1020.0,1805.0,2808.0,2218.0,3073.0,2468.0,288.0,1446.0,2668.0,725.0,40
0.5116,1020.0,1805.0,2808.0,2218.0,3073.0,2468.0,288.0,1446.0,2668.0,725.0,50
0.5117,1020.0,1805.0,2808.0,2218.0,3073.0,2468.0,288.0,1446.0,2668.0,725.0,60
0.3658,3211.0,411.0,3150.0,1091.0,4695.0,2586.0,2595.0,3725.0,1116.0,890.0,10
0.4629,3211.0,411.0,3150.0,1091.0,4695.0,2586.0,2595.0,3725.0,1116.0,890.0,20
0.4945,3211.0,411.0,3150.0,1091.0,4695.0,2586.0,2595.0,3725.0,1116.0,890.0,30
0.5317,3211.0,411.0,3150.0,1091.0,4695.0,2586.0,2595.0,3725.0,1116.0,890.0,40
0.535,3211.0,411.0,3150.0,1091.0,4695.0,2586.0,2595.0,3725.0,1116.0,890.0,50
0.5289,3211.0,411.0,3150.0,1091.0,4695.0,2586.0,2595.0,3725.0,1116.0,890.0,60
0.4092,401.0,1001.0,2725.0,4383.0,3705.0,2558.0,1660.0,4837.0,3935.0,3846.0,10
0.4774,401.0,1001.0,2725.0,4383.0,3705.0,2558.0,1660.0,4837.0,3935.0,3846.0,20
0.5177,401.0,1001.0,2725.0,4383.0,3705.0,2558.0,1660.0,4837.0,3935.0,3846.0,30
0.5462,401.0,1001.0,2725.0,4383.0,3705.0,2558.0,1660.0,4837.0,3935.0,3846.0,40
0.5697,401.0,1001.0,2725.0,4383.0,3705.0,2558.0,1660.0,4837.0,3935.0,3846.0,50
0.5665,401.0,1001.0,2725.0,4383.0,3705.0,2558.0,1660.0,4837.0,3935.0,3846.0,60
0.3707,2460.0,399.0,4813.0,1539.0,1432.0,2406.0,2276.0,3607.0,975.0,4199.0,10
0.4472,2460.0,399.0,4813.0,1539.0,1432.0,2406.0,2276.0,3607.0,975.0,4199.0,20
0.4686,2460.0,399.0,4813.0,1539.0,1432.0,2406.0,2276.0,3607.0,975.0,4199.0,30
0.5173,2460.0,399.0,4813.0,1539.0,1432.0,2406.0,2276.0,3607.0,975.0,4199.0,40
0.552,2460.0,399.0,4813.0,1539.0,1432.0,2406.0,2276.0,3607.0,975.0,4199.0,50
0.5569,2460.0,399.0,4813.0,1539.0,1432.0,2406.0,2276.0,3607.0,975.0,4199.0,60
0.414,4039.0,812.0,2944.0,1195.0,4164.0,126.0,3183.0,2195.0,4655.0,2848.0,10
0.4738,4039.0,812.0,2944.0,1195.0,4164.0,126.0,3183.0,2195.0,4655.0,2848.0,20
0.5399,4039.0,812.0,2944.0,1195.0,4164.0,126.0,3183.0,2195.0,4655.0,2848.0,30
0.5536,4039.0,812.0,2944.0,1195.0,4164.0,126.0,3183.0,2195.0,4655.0,2848.0,40
0.5506,4039.0,812.0,2944.0,1195.0,4164.0,126.0,3183.0,2195.0,4655.0,2848.0,50
0.5451,4039.0,812.0,2944.0,1195.0,4164.0,126.0,3183.0,2195.0,4655.0,2848.0,60
0.4706,4336.0,4342.0,3871.0,3541.0,2381.0,3964.0,4679.0,1174.0,1817.0,4236.0,10
0.5449,4336.0,4342.0,3871.0,3541.0,2381.0,3964.0,4679.0,1174.0,1817.0,4236.0,20
0.5717,4336.0,4342.0,3871.0,3541.0,2381.0,3964.0,4679.0,1174.0,1817.0,4236.0,30
0.5927,4336.0,4342.0,3871.0,3541.0,2381.0,3964.0,4679.0,1174.0,1817.0,4236.0,40
0.6024,4336.0,4342.0,3871.0,3541.0,2381.0,3964.0,4679.0,1174.0,1817.0,4236.0,50
0.6103,4336.0,4342.0,3871.0,3541.0,2381.0,3964.0,4679.0,1174.0,1817.0,4236.0,60
0.4713,4250.0,4164.0,2860.0,4761.0,3253.0,4994.0,1115.0,1748.0,4907.0,3152.0,10
0.5428,4250.0,4164.0,2860.0,4761.0,3253.0,4994.0,1115.0,1748.0,4907.0,3152.0,20
0.5875,4250.0,4164.0,2860.0,4761.0,3253.0,4994.0,1115.0,1748.0,4907.0,3152.0,30
0.5981,4250.0,4164.0,2860.0,4761.0,3253.0,4994.0,1115.0,1748.0,4907.0,3152.0,40
0.6117,4250.0,4164.0,2860.0,4761.0,3253.0,4994.0,1115.0,1748.0,4907.0,3152.0,50
0.6109,4250.0,4164.0,2860.0,4761.0,3253.0,4994.0,1115.0,1748.0,4907.0,3152.0,60
0.4002,4598.0,2090.0,1582.0,4290.0,33.0,4717.0,2916.0,837.0,3883.0,1915.0,10
0.4796,4598.0,2090.0,1582.0,4290.0,33.0,4717.0,2916.0,837.0,3883.0,1915.0,20
0.5312,4598.0,2090.0,1582.0,4290.0,33.0,4717.0,2916.0,837.0,3883.0,1915.0,30
0.5476,4598.0,2090.0,1582.0,4290.0,33.0,4717.0,2916.0,837.0,3883.0,1915.0,40
0.5604,4598.0,2090.0,1582.0,4290.0,33.0,4717.0,2916.0,837.0,3883.0,1915.0,50
0.5477,4598.0,2090.0,1582.0,4290.0,33.0,4717.0,2916.0,837.0,3883.0,1915.0,60
0.4401,3548.0,2667.0,3162.0,3502.0,2585.0,4361.0,3988.0,4558.0,4534.0,472.0,10
0.5154,3548.0,2667.0,3162.0,3502.0,2585.0,4361.0,3988.0,4558.0,4534.0,472.0,20
0.5525,3548.0,2667.0,3162.0,3502.0,2585.0,4361.0,3988.0,4558.0,4534.0,472.0,30
0.5657,3548.0,2667.0,3162.0,3502.0,2585.0,4361.0,3988.0,4558.0,4534.0,472.0,40
0.5741,3548.0,2667.0,3162.0,3502.0,2585.0,4361.0,3988.0,4558.0,4534.0,472.0,50
0.5716,3548.0,2667.0,3162.0,3502.0,2585.0,4361.0,3988.0,4558.0,4534.0,472.0,60
0.3737,4849.0,660.0,4582.0,289.0,4839.0,830.0,1754.0,2471.0,1530.0,4064.0,10
0.454,4849.0,660.0,4582.0,289.0,4839.0,830.0,1754.0,2471.0,1530.0,4064.0,20
0.5029,4849.0,660.0,4582.0,289.0,4839.0,830.0,1754.0,2471.0,1530.0,4064.0,30
0.5194,4849.0,660.0,4582.0,289.0,4839.0,830.0,1754.0,2471.0,1530.0,4064.0,40
0.5256,4849.0,660.0,4582.0,289.0,4839.0,830.0,1754.0,2471.0,1530.0,4064.0,50
0.5463,4849.0,660.0,4582.0,289.0,4839.0,830.0,1754.0,2471.0,1530.0,4064.0,60
0.4727,2267.0,3835.0,4947.0,2027.0,3202.0,4075.0,2525.0,3936.0,2047.0,2909.0,10
0.547,2267.0,3835.0,4947.0,2027.0,3202.0,4075.0,2525.0,3936.0,2047.0,2909.0,20
0.5872,2267.0,3835.0,4947.0,2027.0,3202.0,4075.0,2525.0,3936.0,2047.0,2909.0,30
0.6043,2267.0,3835.0,4947.0,2027.0,3202.0,4075.0,2525.0,3936.0,2047.0,2909.0,40
0.5835,2267.0,3835.0,4947.0,2027.0,3202.0,4075.0,2525.0,3936.0,2047.0,2909.0,50
0.5945,2267.0,3835.0,4947.0,2027.0,3202.0,4075.0,2525.0,3936.0,2047.0,2909.0,60
0.2429,966.0,349.0,553.0,4716.0,4462.0,1180.0,1456.0,2129.0,228.0,113.0,10
0.3505,966.0,349.0,553.0,4716.0,4462.0,1180.0,1456.0,2129.0,228.0,113.0,20
0.3541,966.0,349.0,553.0,4716.0,4462.0,1180.0,1456.0,2129.0,228.0,113.0,30
0.3958,966.0,349.0,553.0,4716.0,4462.0,1180.0,1456.0,2129.0,228.0,113.0,40
0.4128,966.0,349.0,553.0,4716.0,4462.0,1180.0,1456.0,2129.0,228.0,113.0,50
0.4698,966.0,349.0,553.0,4716.0,4462.0,1180.0,1456.0,2129.0,228.0,113.0,60
0.3767,2266.0,4426.0,4139.0,1911.0,54.0,3129.0,3901.0,759.0,907.0,3464.0,10
0.4418,2266.0,4426.0,4139.0,1911.0,54.0,3129.0,3901.0,759.0,907.0,3464.0,20
0.507,2266.0,4426.0,4139.0,1911.0,54.0,3129.0,3901.0,759.0,907.0,3464.0,30
0.5282,2266.0,4426.0,4139.0,1911.0,54.0,3129.0,3901.0,759.0,907.0,3464.0,40
0.5353,2266.0,4426.0,4139.0,1911.0,54.0,3129.0,3901.0,759.0,907.0,3464.0,50
0.5432,2266.0,4426.0,4139.0,1911.0,54.0,3129.0,3901.0,759.0,907.0,3464.0,60
0.248,265.0,581.0,278.0,1155.0,1138.0,46.0,1697.0,1600.0,2725.0,636.0,10
0.3638,265.0,581.0,278.0,1155.0,1138.0,46.0,1697.0,1600.0,2725.0,636.0,20
0.4136,265.0,581.0,278.0,1155.0,1138.0,46.0,1697.0,1600.0,2725.0,636.0,30
0.4297,265.0,581.0,278.0,1155.0,1138.0,46.0,1697.0,1600.0,2725.0,636.0,40
0.4524,265.0,581.0,278.0,1155.0,1138.0,46.0,1697.0,1600.0,2725.0,636.0,50
0.4819,265.0,581.0,278.0,1155.0,1138.0,46.0,1697.0,1600.0,2725.0,636.0,60
0.3815,1083.0,1729.0,3282.0,1236.0,2422.0,3120.0,1520.0,2200.0,1762.0,1901.0,10
0.4863,1083.0,1729.0,3282.0,1236.0,2422.0,3120.0,1520.0,2200.0,1762.0,1901.0,20
0.5217,1083.0,1729.0,3282.0,1236.0,2422.0,3120.0,1520.0,2200.0,1762.0,1901.0,30
0.5496,1083.0,1729.0,3282.0,1236.0,2422.0,3120.0,1520.0,2200.0,1762.0,1901.0,40
0.5532,1083.0,1729.0,3282.0,1236.0,2422.0,3120.0,1520.0,2200.0,1762.0,1901.0,50
0.5556,1083.0,1729.0,3282.0,1236.0,2422.0,3120.0,1520.0,2200.0,1762.0,1901.0,60
0.4249,2402.0,2868.0,960.0,4566.0,3154.0,3607.0,3957.0,3207.0,1961.0,509.0,10
0.4918,2402.0,2868.0,960.0,4566.0,3154.0,3607.0,3957.0,3207.0,1961.0,509.0,20
0.5302,2402.0,2868.0,960.0,4566.0,3154.0,3607.0,3957.0,3207.0,1961.0,509.0,30
0.565,2402.0,2868.0,960.0,4566.0,3154.0,3607.0,3957.0,3207.0,1961.0,509.0,40
0.58,2402.0,2868.0,960.0,4566.0,3154.0,3607.0,3957.0,3207.0,1961.0,509.0,50
0.5858,2402.0,2868.0,960.0,4566.0,3154.0,3607.0,3957.0,3207.0,1961.0,509.0,60
0.3063,1652.0,1084.0,4616.0,3830.0,2872.0,2103.0,197.0,282.0,2691.0,699.0,10
0.3742,1652.0,1084.0,4616.0,3830.0,2872.0,2103.0,197.0,282.0,2691.0,699.0,20
0.3898,1652.0,1084.0,4616.0,3830.0,2872.0,2103.0,197.0,282.0,2691.0,699.0,30
0.4631,1652.0,1084.0,4616.0,3830.0,2872.0,2103.0,197.0,282.0,2691.0,699.0,40
0.4805,1652.0,1084.0,4616.0,3830.0,2872.0,2103.0,197.0,282.0,2691.0,699.0,50
0.4865,1652.0,1084.0,4616.0,3830.0,2872.0,2103.0,197.0,282.0,2691.0,699.0,60
0.4561,4321.0,3413.0,4091.0,4266.0,4764.0,1645.0,2649.0,3916.0,3499.0,2352.0,10
0.5363,4321.0,3413.0,4091.0,4266.0,4764.0,1645.0,2649.0,3916.0,3499.0,2352.0,20
0.5935,4321.0,3413.0,4091.0,4266.0,4764.0,1645.0,2649.0,3916.0,3499.0,2352.0,30
0.6006,4321.0,3413.0,4091.0,4266.0,4764.0,1645.0,2649.0,3916.0,3499.0,2352.0,40
0.5987,4321.0,3413.0,4091.0,4266.0,4764.0,1645.0,2649.0,3916.0,3499.0,2352.0,50
0.5999,4321.0,3413.0,4091.0,4266.0,4764.0,1645.0,2649.0,3916.0,3499.0,2352.0,60
0.4058,3082.0,3459.0,1604.0,1526.0,4944.0,3728.0,2259.0,1903.0,4993.0,367.0,10
0.4876,3082.0,3459.0,1604.0,1526.0,4944.0,3728.0,2259.0,1903.0,4993.0,367.0,20
0.5355,3082.0,3459.0,1604.0,1526.0,4944.0,3728.0,2259.0,1903.0,4993.0,367.0,30
0.5592,3082.0,3459.0,1604.0,1526.0,4944.0,3728.0,2259.0,1903.0,4993.0,367.0,40
0.5365,3082.0,3459.0,1604.0,1526.0,4944.0,3728.0,2259.0,1903.0,4993.0,367.0,50
0.5533,3082.0,3459.0,1604.0,1526.0,4944.0,3728.0,2259.0,1903.0,4993.0,367.0,60
0.3628,2828.0,407.0,4939.0,4192.0,765.0,3077.0,4530.0,2299.0,1147.0,261.0,10
0.441,2828.0,407.0,4939.0,4192.0,765.0,3077.0,4530.0,2299.0,1147.0,261.0,20
0.4654,2828.0,407.0,4939.0,4192.0,765.0,3077.0,4530.0,2299.0,1147.0,261.0,30
0.505,2828.0,407.0,4939.0,4192.0,765.0,3077.0,4530.0,2299.0,1147.0,261.0,40
0.4842,2828.0,407.0,4939.0,4192.0,765.0,3077.0,4530.0,2299.0,1147.0,261.0,50
0.5218,2828.0,407.0,4939.0,4192.0,765.0,3077.0,4530.0,2299.0,1147.0,261.0,60
0.4202,4237.0,858.0,4572.0,3181.0,3414.0,1826.0,4303.0,4153.0,1498.0,4068.0,10
0.5109,4237.0,858.0,4572.0,3181.0,3414.0,1826.0,4303.0,4153.0,1498.0,4068.0,20
0.5597,4237.0,858.0,4572.0,3181.0,3414.0,1826.0,4303.0,4153.0,1498.0,4068.0,30
0.5741,4237.0,858.0,4572.0,3181.0,3414.0,1826.0,4303.0,4153.0,1498.0,4068.0,40
0.5821,4237.0,858.0,4572.0,3181.0,3414.0,1826.0,4303.0,4153.0,1498.0,4068.0,50
0.5835,4237.0,858.0,4572.0,3181.0,3414.0,1826.0,4303.0,4153.0,1498.0,4068.0,60
0.3317,635.0,218.0,3717.0,127.0,3356.0,13.0,1077.0,3670.0,2555.0,1758.0,10
0.3761,635.0,218.0,3717.0,127.0,3356.0,13.0,1077.0,3670.0,2555.0,1758.0,20
0.4181,635.0,218.0,3717.0,127.0,3356.0,13.0,1077.0,3670.0,2555.0,1758.0,30
0.4565,635.0,218.0,3717.0,127.0,3356.0,13.0,1077.0,3670.0,2555.0,1758.0,40
0.4756,635.0,218.0,3717.0,127.0,3356.0,13.0,1077.0,3670.0,2555.0,1758.0,50
0.4569,635.0,218.0,3717.0,127.0,3356.0,13.0,1077.0,3670.0,2555.0,1758.0,60
0.403,895.0,4298.0,3634.0,2405.0,3596.0,4915.0,3614.0,789.0,3370.0,499.0,10
0.4721,895.0,4298.0,3634.0,2405.0,3596.0,4915.0,3614.0,789.0,3370.0,499.0,20
0.5121,895.0,4298.0,3634.0,2405.0,3596.0,4915.0,3614.0,789.0,3370.0,499.0,30
0.523,895.0,4298.0,3634.0,2405.0,3596.0,4915.0,3614.0,789.0,3370.0,499.0,40
0.556,895.0,4298.0,3634.0,2405.0,3596.0,4915.0,3614.0,789.0,3370.0,499.0,50
0.5625,895.0,4298.0,3634.0,2405.0,3596.0,4915.0,3614.0,789.0,3370.0,499.0,60
0.2298,65.0,2923.0,4002.0,647.0,2467.0,551.0,127.0,2583.0,674.0,230.0,10
0.3114,65.0,2923.0,4002.0,647.0,2467.0,551.0,127.0,2583.0,674.0,230.0,20
0.3576,65.0,2923.0,4002.0,647.0,2467.0,551.0,127.0,2583.0,674.0,230.0,30
0.3753,65.0,2923.0,4002.0,647.0,2467.0,551.0,127.0,2583.0,674.0,230.0,40
0.395,65.0,2923.0,4002.0,647.0,2467.0,551.0,127.0,2583.0,674.0,230.0,50
0.4073,65.0,2923.0,4002.0,647.0,2467.0,551.0,127.0,2583.0,674.0,230.0,60
0.3765,2730.0,1019.0,3900.0,155.0,1195.0,4605.0,423.0,3323.0,4733.0,2843.0,10
0.457,2730.0,1019.0,3900.0,155.0,1195.0,4605.0,423.0,3323.0,4733.0,2843.0,20
0.497,2730.0,1019.0,3900.0,155.0,1195.0,4605.0,423.0,3323.0,4733.0,2843.0,30
0.514,2730.0,1019.0,3900.0,155.0,1195.0,4605.0,423.0,3323.0,4733.0,2843.0,40
0.5355,2730.0,1019.0,3900.0,155.0,1195.0,4605.0,423.0,3323.0,4733.0,2843.0,50
0.5322,2730.0,1019.0,3900.0,155.0,1195.0,4605.0,423.0,3323.0,4733.0,2843.0,60
0.3805,3487.0,2812.0,4371.0,2764.0,1343.0,975.0,3993.0,299.0,2482.0,3484.0,10
0.4565,3487.0,2812.0,4371.0,2764.0,1343.0,975.0,3993.0,299.0,2482.0,3484.0,20
0.5237,3487.0,2812.0,4371.0,2764.0,1343.0,975.0,3993.0,299.0,2482.0,3484.0,30
0.5347,3487.0,2812.0,4371.0,2764.0,1343.0,975.0,3993.0,299.0,2482.0,3484.0,40
0.536,3487.0,2812.0,4371.0,2764.0,1343.0,975.0,3993.0,299.0,2482.0,3484.0,50
0.5547,3487.0,2812.0,4371.0,2764.0,1343.0,975.0,3993.0,299.0,2482.0,3484.0,60
0.4486,4474.0,1893.0,385.0,3219.0,1945.0,3539.0,4005.0,2575.0,3334.0,2763.0,10
0.5133,4474.0,1893.0,385.0,3219.0,1945.0,3539.0,4005.0,2575.0,3334.0,2763.0,20
0.5458,4474.0,1893.0,385.0,3219.0,1945.0,3539.0,4005.0,2575.0,3334.0,2763.0,30
0.5533,4474.0,1893.0,385.0,3219.0,1945.0,3539.0,4005.0,2575.0,3334.0,2763.0,40
0.5649,4474.0,1893.0,385.0,3219.0,1945.0,3539.0,4005.0,2575.0,3334.0,2763.0,50
0.5515,4474.0,1893.0,385.0,3219.0,1945.0,3539.0,4005.0,2575.0,3334.0,2763.0,60
0.4117,3354.0,512.0,604.0,4374.0,4089.0,2784.0,2300.0,4935.0,4368.0,1644.0,10
0.4999,3354.0,512.0,604.0,4374.0,4089.0,2784.0,2300.0,4935.0,4368.0,1644.0,20
0.5434,3354.0,512.0,604.0,4374.0,4089.0,2784.0,2300.0,4935.0,4368.0,1644.0,30
